date_cod;month_name_abb; month_name;month_name_abbr;day_name
2006-08-29;Ago;Agosto;Mar;Martedì
2006-08-30;Ago;Agosto;Mer;Mercoledì
2006-08-31;Ago;Agosto;Gio;Giovedì
2006-09-01;Set;Settembre;Ven;Venerdì
2006-09-02;Set;Settembre;Sab;Sabato
2006-09-03;Set;Settembre;Dom;Domenica
2006-09-04;Set;Settembre;Lun;Lunedì
2006-09-05;Set;Settembre;Mar;Martedì
2006-09-06;Set;Settembre;Mer;Mercoledì
2006-09-07;Set;Settembre;Gio;Giovedì
2006-09-08;Set;Settembre;Ven;Venerdì
2006-09-09;Set;Settembre;Sab;Sabato
2006-09-10;Set;Settembre;Dom;Domenica
2006-09-11;Set;Settembre;Lun;Lunedì
2006-09-12;Set;Settembre;Mar;Martedì
2006-09-13;Set;Settembre;Mer;Mercoledì
2006-09-14;Set;Settembre;Gio;Giovedì
2006-09-15;Set;Settembre;Ven;Venerdì
2006-09-16;Set;Settembre;Sab;Sabato
2006-09-17;Set;Settembre;Dom;Domenica
2006-09-18;Set;Settembre;Lun;Lunedì
2006-09-19;Set;Settembre;Mar;Martedì
2006-09-20;Set;Settembre;Mer;Mercoledì
2006-09-21;Set;Settembre;Gio;Giovedì
2006-09-22;Set;Settembre;Ven;Venerdì
2006-09-23;Set;Settembre;Sab;Sabato
2006-09-24;Set;Settembre;Dom;Domenica
2006-09-25;Set;Settembre;Lun;Lunedì
2006-09-26;Set;Settembre;Mar;Martedì
2006-09-27;Set;Settembre;Mer;Mercoledì
2006-09-28;Set;Settembre;Gio;Giovedì
2006-09-29;Set;Settembre;Ven;Venerdì
2006-09-30;Set;Settembre;Sab;Sabato
2006-10-01;Ott;Ottobre;Dom;Domenica
2006-10-02;Ott;Ottobre;Lun;Lunedì
2006-10-03;Ott;Ottobre;Mar;Martedì
2006-10-04;Ott;Ottobre;Mer;Mercoledì
2006-10-05;Ott;Ottobre;Gio;Giovedì
2006-10-06;Ott;Ottobre;Ven;Venerdì
2006-10-07;Ott;Ottobre;Sab;Sabato
2006-10-08;Ott;Ottobre;Dom;Domenica
2006-10-09;Ott;Ottobre;Lun;Lunedì
2006-10-10;Ott;Ottobre;Mar;Martedì
2006-10-11;Ott;Ottobre;Mer;Mercoledì
2006-10-12;Ott;Ottobre;Gio;Giovedì
2006-10-13;Ott;Ottobre;Ven;Venerdì
2006-10-14;Ott;Ottobre;Sab;Sabato
2006-10-15;Ott;Ottobre;Dom;Domenica
2006-10-16;Ott;Ottobre;Lun;Lunedì
2006-10-17;Ott;Ottobre;Mar;Martedì
2006-10-18;Ott;Ottobre;Mer;Mercoledì
2006-10-19;Ott;Ottobre;Gio;Giovedì
2006-10-20;Ott;Ottobre;Ven;Venerdì
2006-10-21;Ott;Ottobre;Sab;Sabato
2006-10-22;Ott;Ottobre;Dom;Domenica
2006-10-23;Ott;Ottobre;Lun;Lunedì
2006-10-24;Ott;Ottobre;Mar;Martedì
2006-10-25;Ott;Ottobre;Mer;Mercoledì
2006-10-26;Ott;Ottobre;Gio;Giovedì
2006-10-27;Ott;Ottobre;Ven;Venerdì
2006-10-28;Ott;Ottobre;Sab;Sabato
2006-10-29;Ott;Ottobre;Dom;Domenica
2006-10-30;Ott;Ottobre;Lun;Lunedì
2006-10-31;Ott;Ottobre;Mar;Martedì
2006-11-01;Nov;Novembre;Mer;Mercoledì
2006-11-02;Nov;Novembre;Gio;Giovedì
2006-11-03;Nov;Novembre;Ven;Venerdì
2006-11-04;Nov;Novembre;Sab;Sabato
2006-11-05;Nov;Novembre;Dom;Domenica
2006-11-06;Nov;Novembre;Lun;Lunedì
2006-11-07;Nov;Novembre;Mar;Martedì
2006-11-08;Nov;Novembre;Mer;Mercoledì
2006-11-09;Nov;Novembre;Gio;Giovedì
2006-11-10;Nov;Novembre;Ven;Venerdì
2006-11-11;Nov;Novembre;Sab;Sabato
2006-11-12;Nov;Novembre;Dom;Domenica
2006-11-13;Nov;Novembre;Lun;Lunedì
2006-11-14;Nov;Novembre;Mar;Martedì
2006-11-15;Nov;Novembre;Mer;Mercoledì
2006-11-16;Nov;Novembre;Gio;Giovedì
2006-11-17;Nov;Novembre;Ven;Venerdì
2006-11-18;Nov;Novembre;Sab;Sabato
2006-11-19;Nov;Novembre;Dom;Domenica
2006-11-20;Nov;Novembre;Lun;Lunedì
2006-11-21;Nov;Novembre;Mar;Martedì
2006-11-22;Nov;Novembre;Mer;Mercoledì
2006-11-23;Nov;Novembre;Gio;Giovedì
2006-11-24;Nov;Novembre;Ven;Venerdì
2006-11-25;Nov;Novembre;Sab;Sabato
2006-11-26;Nov;Novembre;Dom;Domenica
2006-11-27;Nov;Novembre;Lun;Lunedì
2006-11-28;Nov;Novembre;Mar;Martedì
2006-11-29;Nov;Novembre;Mer;Mercoledì
2006-11-30;Nov;Novembre;Gio;Giovedì
2006-12-01;Dic;Dicembre;Ven;Venerdì
2006-12-02;Dic;Dicembre;Sab;Sabato
2006-12-03;Dic;Dicembre;Dom;Domenica
2006-12-04;Dic;Dicembre;Lun;Lunedì
2006-12-05;Dic;Dicembre;Mar;Martedì
2006-12-06;Dic;Dicembre;Mer;Mercoledì
2006-12-07;Dic;Dicembre;Gio;Giovedì
2006-12-08;Dic;Dicembre;Ven;Venerdì
2006-12-09;Dic;Dicembre;Sab;Sabato
2006-12-10;Dic;Dicembre;Dom;Domenica
2006-12-11;Dic;Dicembre;Lun;Lunedì
2006-12-12;Dic;Dicembre;Mar;Martedì
2006-12-13;Dic;Dicembre;Mer;Mercoledì
2006-12-14;Dic;Dicembre;Gio;Giovedì
2006-12-15;Dic;Dicembre;Ven;Venerdì
2006-12-16;Dic;Dicembre;Sab;Sabato
2006-12-17;Dic;Dicembre;Dom;Domenica
2006-12-18;Dic;Dicembre;Lun;Lunedì
2006-12-19;Dic;Dicembre;Mar;Martedì
2006-12-20;Dic;Dicembre;Mer;Mercoledì
2006-12-21;Dic;Dicembre;Gio;Giovedì
2006-12-22;Dic;Dicembre;Ven;Venerdì
2006-12-23;Dic;Dicembre;Sab;Sabato
2006-12-24;Dic;Dicembre;Dom;Domenica
2006-12-25;Dic;Dicembre;Lun;Lunedì
2006-12-26;Dic;Dicembre;Mar;Martedì
2006-12-27;Dic;Dicembre;Mer;Mercoledì
2006-12-28;Dic;Dicembre;Gio;Giovedì
2006-12-29;Dic;Dicembre;Ven;Venerdì
2006-12-30;Dic;Dicembre;Sab;Sabato
2006-12-31;Dic;Dicembre;Dom;Domenica
2007-01-01;Gen;Gennaio;Lun;Lunedì
2007-01-02;Gen;Gennaio;Mar;Martedì
2007-01-03;Gen;Gennaio;Mer;Mercoledì
2007-01-04;Gen;Gennaio;Gio;Giovedì
2007-01-05;Gen;Gennaio;Ven;Venerdì
2007-01-06;Gen;Gennaio;Sab;Sabato
2007-01-07;Gen;Gennaio;Dom;Domenica
2007-01-08;Gen;Gennaio;Lun;Lunedì
2007-01-09;Gen;Gennaio;Mar;Martedì
2007-01-10;Gen;Gennaio;Mer;Mercoledì
2007-01-11;Gen;Gennaio;Gio;Giovedì
2007-01-12;Gen;Gennaio;Ven;Venerdì
2007-01-13;Gen;Gennaio;Sab;Sabato
2007-01-14;Gen;Gennaio;Dom;Domenica
2007-01-15;Gen;Gennaio;Lun;Lunedì
2007-01-16;Gen;Gennaio;Mar;Martedì
2007-01-17;Gen;Gennaio;Mer;Mercoledì
2007-01-18;Gen;Gennaio;Gio;Giovedì
2007-01-19;Gen;Gennaio;Ven;Venerdì
2007-01-20;Gen;Gennaio;Sab;Sabato
2007-01-21;Gen;Gennaio;Dom;Domenica
2007-01-22;Gen;Gennaio;Lun;Lunedì
2007-01-23;Gen;Gennaio;Mar;Martedì
2007-01-24;Gen;Gennaio;Mer;Mercoledì
2007-01-25;Gen;Gennaio;Gio;Giovedì
2007-01-26;Gen;Gennaio;Ven;Venerdì
2007-01-27;Gen;Gennaio;Sab;Sabato
2007-01-28;Gen;Gennaio;Dom;Domenica
2007-01-29;Gen;Gennaio;Lun;Lunedì
2007-01-30;Gen;Gennaio;Mar;Martedì
2007-01-31;Gen;Gennaio;Mer;Mercoledì
2007-02-01;Feb;Febbraio;Gio;Giovedì
2007-02-02;Feb;Febbraio;Ven;Venerdì
2007-02-03;Feb;Febbraio;Sab;Sabato
2007-02-04;Feb;Febbraio;Dom;Domenica
2007-02-05;Feb;Febbraio;Lun;Lunedì
2007-02-06;Feb;Febbraio;Mar;Martedì
2007-02-07;Feb;Febbraio;Mer;Mercoledì
2007-02-08;Feb;Febbraio;Gio;Giovedì
2007-02-09;Feb;Febbraio;Ven;Venerdì
2007-02-10;Feb;Febbraio;Sab;Sabato
2007-02-11;Feb;Febbraio;Dom;Domenica
2007-02-12;Feb;Febbraio;Lun;Lunedì
2007-02-13;Feb;Febbraio;Mar;Martedì
2007-02-14;Feb;Febbraio;Mer;Mercoledì
2007-02-15;Feb;Febbraio;Gio;Giovedì
2007-02-16;Feb;Febbraio;Ven;Venerdì
2007-02-17;Feb;Febbraio;Sab;Sabato
2007-02-18;Feb;Febbraio;Dom;Domenica
2007-02-19;Feb;Febbraio;Lun;Lunedì
2007-02-20;Feb;Febbraio;Mar;Martedì
2007-02-21;Feb;Febbraio;Mer;Mercoledì
2007-02-22;Feb;Febbraio;Gio;Giovedì
2007-02-23;Feb;Febbraio;Ven;Venerdì
2007-02-24;Feb;Febbraio;Sab;Sabato
2007-02-25;Feb;Febbraio;Dom;Domenica
2007-02-26;Feb;Febbraio;Lun;Lunedì
2007-02-27;Feb;Febbraio;Mar;Martedì
2007-02-28;Feb;Febbraio;Mer;Mercoledì
2007-03-01;Mar;Marzo;Gio;Giovedì
2007-03-02;Mar;Marzo;Ven;Venerdì
2007-03-03;Mar;Marzo;Sab;Sabato
2007-03-04;Mar;Marzo;Dom;Domenica
2007-03-05;Mar;Marzo;Lun;Lunedì
2007-03-06;Mar;Marzo;Mar;Martedì
2007-03-07;Mar;Marzo;Mer;Mercoledì
2007-03-08;Mar;Marzo;Gio;Giovedì
2007-03-09;Mar;Marzo;Ven;Venerdì
2007-03-10;Mar;Marzo;Sab;Sabato
2007-03-11;Mar;Marzo;Dom;Domenica
2007-03-12;Mar;Marzo;Lun;Lunedì
2007-03-13;Mar;Marzo;Mar;Martedì
2007-03-14;Mar;Marzo;Mer;Mercoledì
2007-03-15;Mar;Marzo;Gio;Giovedì
2007-03-16;Mar;Marzo;Ven;Venerdì
2007-03-17;Mar;Marzo;Sab;Sabato
2007-03-18;Mar;Marzo;Dom;Domenica
2007-03-19;Mar;Marzo;Lun;Lunedì
2007-03-20;Mar;Marzo;Mar;Martedì
2007-03-21;Mar;Marzo;Mer;Mercoledì
2007-03-22;Mar;Marzo;Gio;Giovedì
2007-03-23;Mar;Marzo;Ven;Venerdì
2007-03-24;Mar;Marzo;Sab;Sabato
2007-03-25;Mar;Marzo;Dom;Domenica
2007-03-26;Mar;Marzo;Lun;Lunedì
2007-03-27;Mar;Marzo;Mar;Martedì
2007-03-28;Mar;Marzo;Mer;Mercoledì
2007-03-29;Mar;Marzo;Gio;Giovedì
2007-03-30;Mar;Marzo;Ven;Venerdì
2007-03-31;Mar;Marzo;Sab;Sabato
2007-04-01;Apr;Aprile;Dom;Domenica
2007-04-02;Apr;Aprile;Lun;Lunedì
2007-04-03;Apr;Aprile;Mar;Martedì
2007-04-04;Apr;Aprile;Mer;Mercoledì
2007-04-05;Apr;Aprile;Gio;Giovedì
2007-04-06;Apr;Aprile;Ven;Venerdì
2007-04-07;Apr;Aprile;Sab;Sabato
2007-04-08;Apr;Aprile;Dom;Domenica
2007-04-09;Apr;Aprile;Lun;Lunedì
2007-04-10;Apr;Aprile;Mar;Martedì
2007-04-11;Apr;Aprile;Mer;Mercoledì
2007-04-12;Apr;Aprile;Gio;Giovedì
2007-04-13;Apr;Aprile;Ven;Venerdì
2007-04-14;Apr;Aprile;Sab;Sabato
2007-04-15;Apr;Aprile;Dom;Domenica
2007-04-16;Apr;Aprile;Lun;Lunedì
2007-04-17;Apr;Aprile;Mar;Martedì
2007-04-18;Apr;Aprile;Mer;Mercoledì
2007-04-19;Apr;Aprile;Gio;Giovedì
2007-04-20;Apr;Aprile;Ven;Venerdì
2007-04-21;Apr;Aprile;Sab;Sabato
2007-04-22;Apr;Aprile;Dom;Domenica
2007-04-23;Apr;Aprile;Lun;Lunedì
2007-04-24;Apr;Aprile;Mar;Martedì
2007-04-25;Apr;Aprile;Mer;Mercoledì
2007-04-26;Apr;Aprile;Gio;Giovedì
2007-04-27;Apr;Aprile;Ven;Venerdì
2007-04-28;Apr;Aprile;Sab;Sabato
2007-04-29;Apr;Aprile;Dom;Domenica
2007-04-30;Apr;Aprile;Lun;Lunedì
2007-05-01;Mag;Maggio;Mar;Martedì
2007-05-02;Mag;Maggio;Mer;Mercoledì
2007-05-03;Mag;Maggio;Gio;Giovedì
2007-05-04;Mag;Maggio;Ven;Venerdì
2007-05-05;Mag;Maggio;Sab;Sabato
2007-05-06;Mag;Maggio;Dom;Domenica
2007-05-07;Mag;Maggio;Lun;Lunedì
2007-05-08;Mag;Maggio;Mar;Martedì
2007-05-09;Mag;Maggio;Mer;Mercoledì
2007-05-10;Mag;Maggio;Gio;Giovedì
2007-05-11;Mag;Maggio;Ven;Venerdì
2007-05-12;Mag;Maggio;Sab;Sabato
2007-05-13;Mag;Maggio;Dom;Domenica
2007-05-14;Mag;Maggio;Lun;Lunedì
2007-05-15;Mag;Maggio;Mar;Martedì
2007-05-16;Mag;Maggio;Mer;Mercoledì
2007-05-17;Mag;Maggio;Gio;Giovedì
2007-05-18;Mag;Maggio;Ven;Venerdì
2007-05-19;Mag;Maggio;Sab;Sabato
2007-05-20;Mag;Maggio;Dom;Domenica
2007-05-21;Mag;Maggio;Lun;Lunedì
2007-05-22;Mag;Maggio;Mar;Martedì
2007-05-23;Mag;Maggio;Mer;Mercoledì
2007-05-24;Mag;Maggio;Gio;Giovedì
2007-05-25;Mag;Maggio;Ven;Venerdì
2007-05-26;Mag;Maggio;Sab;Sabato
2007-05-27;Mag;Maggio;Dom;Domenica
2007-05-28;Mag;Maggio;Lun;Lunedì
2007-05-29;Mag;Maggio;Mar;Martedì
2007-05-30;Mag;Maggio;Mer;Mercoledì
2007-05-31;Mag;Maggio;Gio;Giovedì
2007-06-01;Giu;Giugno;Ven;Venerdì
2007-06-02;Giu;Giugno;Sab;Sabato
2007-06-03;Giu;Giugno;Dom;Domenica
2007-06-04;Giu;Giugno;Lun;Lunedì
2007-06-05;Giu;Giugno;Mar;Martedì
2007-06-06;Giu;Giugno;Mer;Mercoledì
2007-06-07;Giu;Giugno;Gio;Giovedì
2007-06-08;Giu;Giugno;Ven;Venerdì
2007-06-09;Giu;Giugno;Sab;Sabato
2007-06-10;Giu;Giugno;Dom;Domenica
2007-06-11;Giu;Giugno;Lun;Lunedì
2007-06-12;Giu;Giugno;Mar;Martedì
2007-06-13;Giu;Giugno;Mer;Mercoledì
2007-06-14;Giu;Giugno;Gio;Giovedì
2007-06-15;Giu;Giugno;Ven;Venerdì
2007-06-16;Giu;Giugno;Sab;Sabato
2007-06-17;Giu;Giugno;Dom;Domenica
2007-06-18;Giu;Giugno;Lun;Lunedì
2007-06-19;Giu;Giugno;Mar;Martedì
2007-06-20;Giu;Giugno;Mer;Mercoledì
2007-06-21;Giu;Giugno;Gio;Giovedì
2007-06-22;Giu;Giugno;Ven;Venerdì
2007-06-23;Giu;Giugno;Sab;Sabato
2007-06-24;Giu;Giugno;Dom;Domenica
2007-06-25;Giu;Giugno;Lun;Lunedì
2007-06-26;Giu;Giugno;Mar;Martedì
2007-06-27;Giu;Giugno;Mer;Mercoledì
2007-06-28;Giu;Giugno;Gio;Giovedì
2007-06-29;Giu;Giugno;Ven;Venerdì
2007-06-30;Giu;Giugno;Sab;Sabato
2007-07-01;Lug;Luglio;Dom;Domenica
2007-07-02;Lug;Luglio;Lun;Lunedì
2007-07-03;Lug;Luglio;Mar;Martedì
2007-07-04;Lug;Luglio;Mer;Mercoledì
2007-07-05;Lug;Luglio;Gio;Giovedì
2007-07-06;Lug;Luglio;Ven;Venerdì
2007-07-07;Lug;Luglio;Sab;Sabato
2007-07-08;Lug;Luglio;Dom;Domenica
2007-07-09;Lug;Luglio;Lun;Lunedì
2007-07-10;Lug;Luglio;Mar;Martedì
2007-07-11;Lug;Luglio;Mer;Mercoledì
2007-07-12;Lug;Luglio;Gio;Giovedì
2007-07-13;Lug;Luglio;Ven;Venerdì
2007-07-14;Lug;Luglio;Sab;Sabato
2007-07-15;Lug;Luglio;Dom;Domenica
2007-07-16;Lug;Luglio;Lun;Lunedì
2007-07-17;Lug;Luglio;Mar;Martedì
2007-07-18;Lug;Luglio;Mer;Mercoledì
2007-07-19;Lug;Luglio;Gio;Giovedì
2007-07-20;Lug;Luglio;Ven;Venerdì
2007-07-21;Lug;Luglio;Sab;Sabato
2007-07-22;Lug;Luglio;Dom;Domenica
2007-07-23;Lug;Luglio;Lun;Lunedì
2007-07-24;Lug;Luglio;Mar;Martedì
2007-07-25;Lug;Luglio;Mer;Mercoledì
2007-07-26;Lug;Luglio;Gio;Giovedì
2007-07-27;Lug;Luglio;Ven;Venerdì
2007-07-28;Lug;Luglio;Sab;Sabato
2007-07-29;Lug;Luglio;Dom;Domenica
2007-07-30;Lug;Luglio;Lun;Lunedì
2007-07-31;Lug;Luglio;Mar;Martedì
2007-08-01;Ago;Agosto;Mer;Mercoledì
2007-08-02;Ago;Agosto;Gio;Giovedì
2007-08-03;Ago;Agosto;Ven;Venerdì
2007-08-04;Ago;Agosto;Sab;Sabato
2007-08-05;Ago;Agosto;Dom;Domenica
2007-08-06;Ago;Agosto;Lun;Lunedì
2007-08-07;Ago;Agosto;Mar;Martedì
2007-08-08;Ago;Agosto;Mer;Mercoledì
2007-08-09;Ago;Agosto;Gio;Giovedì
2007-08-10;Ago;Agosto;Ven;Venerdì
2007-08-11;Ago;Agosto;Sab;Sabato
2007-08-12;Ago;Agosto;Dom;Domenica
2007-08-13;Ago;Agosto;Lun;Lunedì
2007-08-14;Ago;Agosto;Mar;Martedì
2007-08-15;Ago;Agosto;Mer;Mercoledì
2007-08-16;Ago;Agosto;Gio;Giovedì
2007-08-17;Ago;Agosto;Ven;Venerdì
2007-08-18;Ago;Agosto;Sab;Sabato
2007-08-19;Ago;Agosto;Dom;Domenica
2007-08-20;Ago;Agosto;Lun;Lunedì
2007-08-21;Ago;Agosto;Mar;Martedì
2007-08-22;Ago;Agosto;Mer;Mercoledì
2007-08-23;Ago;Agosto;Gio;Giovedì
2007-08-24;Ago;Agosto;Ven;Venerdì
2007-08-25;Ago;Agosto;Sab;Sabato
2007-08-26;Ago;Agosto;Dom;Domenica
2007-08-27;Ago;Agosto;Lun;Lunedì
2007-08-28;Ago;Agosto;Mar;Martedì
2007-08-29;Ago;Agosto;Mer;Mercoledì
2007-08-30;Ago;Agosto;Gio;Giovedì
2007-08-31;Ago;Agosto;Ven;Venerdì
2007-09-01;Set;Settembre;Sab;Sabato
2007-09-02;Set;Settembre;Dom;Domenica
2007-09-03;Set;Settembre;Lun;Lunedì
2007-09-04;Set;Settembre;Mar;Martedì
2007-09-05;Set;Settembre;Mer;Mercoledì
2007-09-06;Set;Settembre;Gio;Giovedì
2007-09-07;Set;Settembre;Ven;Venerdì
2007-09-08;Set;Settembre;Sab;Sabato
2007-09-09;Set;Settembre;Dom;Domenica
2007-09-10;Set;Settembre;Lun;Lunedì
2007-09-11;Set;Settembre;Mar;Martedì
2007-09-12;Set;Settembre;Mer;Mercoledì
2007-09-13;Set;Settembre;Gio;Giovedì
2007-09-14;Set;Settembre;Ven;Venerdì
2007-09-15;Set;Settembre;Sab;Sabato
2007-09-16;Set;Settembre;Dom;Domenica
2007-09-17;Set;Settembre;Lun;Lunedì
2007-09-18;Set;Settembre;Mar;Martedì
2007-09-19;Set;Settembre;Mer;Mercoledì
2007-09-20;Set;Settembre;Gio;Giovedì
2007-09-21;Set;Settembre;Ven;Venerdì
2007-09-22;Set;Settembre;Sab;Sabato
2007-09-23;Set;Settembre;Dom;Domenica
2007-09-24;Set;Settembre;Lun;Lunedì
2007-09-25;Set;Settembre;Mar;Martedì
2007-09-26;Set;Settembre;Mer;Mercoledì
2007-09-27;Set;Settembre;Gio;Giovedì
2007-09-28;Set;Settembre;Ven;Venerdì
2007-09-29;Set;Settembre;Sab;Sabato
2007-09-30;Set;Settembre;Dom;Domenica
2007-10-01;Ott;Ottobre;Lun;Lunedì
2007-10-02;Ott;Ottobre;Mar;Martedì
2007-10-03;Ott;Ottobre;Mer;Mercoledì
2007-10-04;Ott;Ottobre;Gio;Giovedì
2007-10-05;Ott;Ottobre;Ven;Venerdì
2007-10-06;Ott;Ottobre;Sab;Sabato
2007-10-07;Ott;Ottobre;Dom;Domenica
2007-10-08;Ott;Ottobre;Lun;Lunedì
2007-10-09;Ott;Ottobre;Mar;Martedì
2007-10-10;Ott;Ottobre;Mer;Mercoledì
2007-10-11;Ott;Ottobre;Gio;Giovedì
2007-10-12;Ott;Ottobre;Ven;Venerdì
2007-10-13;Ott;Ottobre;Sab;Sabato
2007-10-14;Ott;Ottobre;Dom;Domenica
2007-10-15;Ott;Ottobre;Lun;Lunedì
2007-10-16;Ott;Ottobre;Mar;Martedì
2007-10-17;Ott;Ottobre;Mer;Mercoledì
2007-10-18;Ott;Ottobre;Gio;Giovedì
2007-10-19;Ott;Ottobre;Ven;Venerdì
2007-10-20;Ott;Ottobre;Sab;Sabato
2007-10-21;Ott;Ottobre;Dom;Domenica
2007-10-22;Ott;Ottobre;Lun;Lunedì
2007-10-23;Ott;Ottobre;Mar;Martedì
2007-10-24;Ott;Ottobre;Mer;Mercoledì
2007-10-25;Ott;Ottobre;Gio;Giovedì
2007-10-26;Ott;Ottobre;Ven;Venerdì
2007-10-27;Ott;Ottobre;Sab;Sabato
2007-10-28;Ott;Ottobre;Dom;Domenica
2007-10-29;Ott;Ottobre;Lun;Lunedì
2007-10-30;Ott;Ottobre;Mar;Martedì
2007-10-31;Ott;Ottobre;Mer;Mercoledì
2007-11-01;Nov;Novembre;Gio;Giovedì
2007-11-02;Nov;Novembre;Ven;Venerdì
2007-11-03;Nov;Novembre;Sab;Sabato
2007-11-04;Nov;Novembre;Dom;Domenica
2007-11-05;Nov;Novembre;Lun;Lunedì
2007-11-06;Nov;Novembre;Mar;Martedì
2007-11-07;Nov;Novembre;Mer;Mercoledì
2007-11-08;Nov;Novembre;Gio;Giovedì
2007-11-09;Nov;Novembre;Ven;Venerdì
2007-11-10;Nov;Novembre;Sab;Sabato
2007-11-11;Nov;Novembre;Dom;Domenica
2007-11-12;Nov;Novembre;Lun;Lunedì
2007-11-13;Nov;Novembre;Mar;Martedì
2007-11-14;Nov;Novembre;Mer;Mercoledì
2007-11-15;Nov;Novembre;Gio;Giovedì
2007-11-16;Nov;Novembre;Ven;Venerdì
2007-11-17;Nov;Novembre;Sab;Sabato
2007-11-18;Nov;Novembre;Dom;Domenica
2007-11-19;Nov;Novembre;Lun;Lunedì
2007-11-20;Nov;Novembre;Mar;Martedì
2007-11-21;Nov;Novembre;Mer;Mercoledì
2007-11-22;Nov;Novembre;Gio;Giovedì
2007-11-23;Nov;Novembre;Ven;Venerdì
2007-11-24;Nov;Novembre;Sab;Sabato
2007-11-25;Nov;Novembre;Dom;Domenica
2007-11-26;Nov;Novembre;Lun;Lunedì
2007-11-27;Nov;Novembre;Mar;Martedì
2007-11-28;Nov;Novembre;Mer;Mercoledì
2007-11-29;Nov;Novembre;Gio;Giovedì
2007-11-30;Nov;Novembre;Ven;Venerdì
2007-12-01;Dic;Dicembre;Sab;Sabato
2007-12-02;Dic;Dicembre;Dom;Domenica
2007-12-03;Dic;Dicembre;Lun;Lunedì
2007-12-04;Dic;Dicembre;Mar;Martedì
2007-12-05;Dic;Dicembre;Mer;Mercoledì
2007-12-06;Dic;Dicembre;Gio;Giovedì
2007-12-07;Dic;Dicembre;Ven;Venerdì
2007-12-08;Dic;Dicembre;Sab;Sabato
2007-12-09;Dic;Dicembre;Dom;Domenica
2007-12-10;Dic;Dicembre;Lun;Lunedì
2007-12-11;Dic;Dicembre;Mar;Martedì
2007-12-12;Dic;Dicembre;Mer;Mercoledì
2007-12-13;Dic;Dicembre;Gio;Giovedì
2007-12-14;Dic;Dicembre;Ven;Venerdì
2007-12-15;Dic;Dicembre;Sab;Sabato
2007-12-16;Dic;Dicembre;Dom;Domenica
2007-12-17;Dic;Dicembre;Lun;Lunedì
2007-12-18;Dic;Dicembre;Mar;Martedì
2007-12-19;Dic;Dicembre;Mer;Mercoledì
2007-12-20;Dic;Dicembre;Gio;Giovedì
2007-12-21;Dic;Dicembre;Ven;Venerdì
2007-12-22;Dic;Dicembre;Sab;Sabato
2007-12-23;Dic;Dicembre;Dom;Domenica
2007-12-24;Dic;Dicembre;Lun;Lunedì
2007-12-25;Dic;Dicembre;Mar;Martedì
2007-12-26;Dic;Dicembre;Mer;Mercoledì
2007-12-27;Dic;Dicembre;Gio;Giovedì
2007-12-28;Dic;Dicembre;Ven;Venerdì
2007-12-29;Dic;Dicembre;Sab;Sabato
2007-12-30;Dic;Dicembre;Dom;Domenica
2007-12-31;Dic;Dicembre;Lun;Lunedì
2008-01-01;Gen;Gennaio;Mar;Martedì
2008-01-02;Gen;Gennaio;Mer;Mercoledì
2008-01-03;Gen;Gennaio;Gio;Giovedì
2008-01-04;Gen;Gennaio;Ven;Venerdì
2008-01-05;Gen;Gennaio;Sab;Sabato
2008-01-06;Gen;Gennaio;Dom;Domenica
2008-01-07;Gen;Gennaio;Lun;Lunedì
2008-01-08;Gen;Gennaio;Mar;Martedì
2008-01-09;Gen;Gennaio;Mer;Mercoledì
2008-01-10;Gen;Gennaio;Gio;Giovedì
2008-01-11;Gen;Gennaio;Ven;Venerdì
2008-01-12;Gen;Gennaio;Sab;Sabato
2008-01-13;Gen;Gennaio;Dom;Domenica
2008-01-14;Gen;Gennaio;Lun;Lunedì
2008-01-15;Gen;Gennaio;Mar;Martedì
2008-01-16;Gen;Gennaio;Mer;Mercoledì
2008-01-17;Gen;Gennaio;Gio;Giovedì
2008-01-18;Gen;Gennaio;Ven;Venerdì
2008-01-19;Gen;Gennaio;Sab;Sabato
2008-01-20;Gen;Gennaio;Dom;Domenica
2008-01-21;Gen;Gennaio;Lun;Lunedì
2008-01-22;Gen;Gennaio;Mar;Martedì
2008-01-23;Gen;Gennaio;Mer;Mercoledì
2008-01-24;Gen;Gennaio;Gio;Giovedì
2008-01-25;Gen;Gennaio;Ven;Venerdì
2008-01-26;Gen;Gennaio;Sab;Sabato
2008-01-27;Gen;Gennaio;Dom;Domenica
2008-01-28;Gen;Gennaio;Lun;Lunedì
2008-01-29;Gen;Gennaio;Mar;Martedì
2008-01-30;Gen;Gennaio;Mer;Mercoledì
2008-01-31;Gen;Gennaio;Gio;Giovedì
2008-02-01;Feb;Febbraio;Ven;Venerdì
2008-02-02;Feb;Febbraio;Sab;Sabato
2008-02-03;Feb;Febbraio;Dom;Domenica
2008-02-04;Feb;Febbraio;Lun;Lunedì
2008-02-05;Feb;Febbraio;Mar;Martedì
2008-02-06;Feb;Febbraio;Mer;Mercoledì
2008-02-07;Feb;Febbraio;Gio;Giovedì
2008-02-08;Feb;Febbraio;Ven;Venerdì
2008-02-09;Feb;Febbraio;Sab;Sabato
2008-02-10;Feb;Febbraio;Dom;Domenica
2008-02-11;Feb;Febbraio;Lun;Lunedì
2008-02-12;Feb;Febbraio;Mar;Martedì
2008-02-13;Feb;Febbraio;Mer;Mercoledì
2008-02-14;Feb;Febbraio;Gio;Giovedì
2008-02-15;Feb;Febbraio;Ven;Venerdì
