ProductID,Date,SalesVolume,SalesValue,Store
NLDb-9765,2022-07-03,10,11570.24,Coop Lazio
TWKK-1058,2022-07-03,5,5556.13,Coop Campania
dAbA-6278,2022-07-03,4,564.7,Coop Lombardia
zcKB-4196,2022-07-03,4,2291.71,Coop Marche
AoYT-7535,2022-07-03,5,2456.04,Coop Campania
JzOi-6456,2022-07-03,3,2840.65,Coop Campania
dbTT-5467,2022-07-03,0,0.0,Coop Marche
bDht-6829,2022-07-03,2,1110.2,Coop Marche
bEQP-7444,2022-07-03,6,914.43,Coop Lazio
LAOd-9346,2022-07-03,7,2897.29,Coop Marche
binr-9295,2022-07-03,7,6290.44,Coop Campania
ipsu-5499,2022-07-03,9,2358.47,Coop Campania
xJTd-1778,2022-07-03,1,503.3,Coop Lazio
OLQP-3993,2022-07-03,8,8175.54,Coop Lombardia
JOcL-9472,2022-07-03,5,5759.54,Coop Campania
JLXS-4481,2022-07-03,3,150.92,Coop Campania
gRAQ-7528,2022-07-03,10,5970.27,Coop Lombardia
Asit-5581,2022-07-03,6,2414.6,Coop Marche
mkIs-7680,2022-07-03,4,2718.09,Coop Marche
NqgK-1369,2022-07-03,3,2050.45,Coop Campania
HWfy-5370,2022-07-03,0,0.0,Coop Lombardia
VCMi-1172,2022-07-03,1,1068.61,Coop Lazio
vhQC-2551,2022-07-03,9,3485.19,Coop Campania
qaRS-5467,2022-07-03,0,0.0,Coop Campania
KGrK-9665,2022-07-03,9,5629.71,Coop Marche
MOnY-5528,2022-07-03,5,2657.54,Coop Lombardia
VDgg-1734,2022-07-03,6,495.77,Coop Marche
WaVU-9644,2022-07-03,3,1787.79,Coop Campania
kvMN-3932,2022-07-03,0,0.0,Coop Campania
Ywep-4918,2022-07-03,7,2187.63,Coop Campania
NMVA-0446,2022-07-03,10,164.09,Coop Marche
rWhG-2645,2022-07-03,1,1118.53,Coop Lombardia
YDqh-0861,2022-07-03,5,850.37,Coop Marche
VMJd-6098,2022-07-03,8,6415.74,Coop Campania
DLAl-3785,2022-07-03,1,552.44,Coop Marche
aCAT-3934,2022-07-03,10,9200.54,Coop Lombardia
rTZd-5307,2022-07-03,5,3791.87,Coop Marche
AsUs-5037,2022-07-03,2,1374.15,Coop Lombardia
BSwR-7719,2022-07-03,5,5816.02,Coop Lazio
gFcd-9011,2022-07-03,3,553.58,Coop Marche
uOSO-2603,2022-07-03,4,4365.66,Coop Marche
ScHr-5808,2022-07-03,5,914.72,Coop Marche
bIZX-1934,2022-07-03,1,741.17,Coop Marche
TEJI-1283,2022-07-03,0,0.0,Coop Marche
oKDN-5623,2022-07-03,7,4072.34,Coop Marche
xpjy-6558,2022-07-03,4,1124.99,Coop Lazio
wTQS-1785,2022-07-03,6,3351.43,Coop Lazio
mYDZ-0691,2022-07-03,6,6302.69,Coop Lombardia
VcLB-4437,2022-07-03,7,4374.29,Coop Campania
CVZi-6362,2022-07-03,6,2960.06,Coop Lazio
Pjid-8127,2022-07-03,9,2423.47,Coop Lazio
Tmxd-5901,2022-07-03,2,1082.01,Coop Marche
DUnd-2088,2022-07-03,10,6699.27,Coop Campania
DQMK-7381,2022-07-03,5,2708.9,Coop Lazio
sKMt-4467,2022-07-03,9,5199.3,Coop Marche
OTWH-3978,2022-07-03,7,7401.07,Coop Marche
aJpO-1296,2022-07-03,9,1696.98,Coop Lazio
VrKY-6162,2022-07-03,4,2983.91,Coop Lazio
eIDU-7475,2022-07-03,10,958.64,Coop Campania
qiRu-7670,2022-07-03,1,927.26,Coop Lombardia
afBm-9573,2022-07-03,2,568.97,Coop Campania
NcbZ-1734,2022-07-03,2,1076.11,Coop Lazio
fZld-8928,2022-07-03,0,0.0,Coop Lombardia
INMW-5184,2022-07-03,9,1288.69,Coop Marche
JURQ-2020,2022-07-03,3,2115.17,Coop Marche
fuds-1864,2022-07-03,0,0.0,Coop Marche
bhcH-5689,2022-07-03,1,288.37,Coop Lazio
BzEN-1675,2022-07-03,10,10557.93,Coop Marche
yVpc-6692,2022-07-03,4,1063.86,Coop Lombardia
NAlQ-8216,2022-07-03,3,779.78,Coop Marche
NPtO-1977,2022-07-03,6,1264.7,Coop Campania
EGwX-9793,2022-07-03,6,6191.39,Coop Lazio
ASBp-1468,2022-07-03,7,6811.05,Coop Marche
LNZd-7493,2022-07-03,3,2386.78,Coop Lombardia
peAT-7854,2022-07-03,6,2746.12,Coop Marche
qJUX-5465,2022-07-03,7,5550.88,Coop Lombardia
bBGX-5619,2022-07-03,7,8071.86,Coop Lazio
ODub-0380,2022-07-03,3,3098.24,Coop Campania
iRCO-6315,2022-07-03,8,5773.6,Coop Lombardia
AZGK-7874,2022-07-03,3,2388.05,Coop Marche
GPZv-4778,2022-07-03,7,3412.56,Coop Campania
jlEh-4408,2022-07-03,8,4012.15,Coop Marche
tkyP-7880,2022-07-03,2,387.64,Coop Lombardia
lMPA-8666,2022-07-03,0,0.0,Coop Lazio
udAs-3358,2022-07-03,8,4966.14,Coop Marche
lUpC-3603,2022-07-04,10,2963.56,Coop Lombardia
Khkv-1795,2022-07-04,7,1480.7,Coop Campania
FShv-2600,2022-07-04,10,8674.24,Coop Lombardia
rzrI-3299,2022-07-04,8,9687.51,Coop Lombardia
pKaS-9831,2022-07-04,4,3496.07,Coop Marche
WhnD-0432,2022-07-04,5,2194.2,Coop Marche
mBRR-5424,2022-07-04,7,4932.91,Coop Lombardia
xkPq-0171,2022-07-04,6,5414.32,Coop Marche
liSY-0023,2022-07-04,4,2484.71,Coop Lombardia
BrGn-0164,2022-07-04,9,5087.5,Coop Marche
whBR-0415,2022-07-04,4,1343.4,Coop Campania
pDAs-8628,2022-07-04,5,5341.28,Coop Lombardia
fPsc-0317,2022-07-04,1,1052.76,Coop Lombardia
LqGH-0114,2022-07-04,8,3200.18,Coop Lombardia
KDSR-5597,2022-07-04,5,5799.39,Coop Lazio
NLDb-9765,2022-07-04,4,4765.91,Coop Lombardia
TWKK-1058,2022-07-04,1,968.48,Coop Lombardia
dAbA-6278,2022-07-04,1,129.13,Coop Lazio
zcKB-4196,2022-07-04,3,1825.71,Coop Campania
AoYT-7535,2022-07-04,4,1898.15,Coop Lombardia
JzOi-6456,2022-07-04,7,6579.14,Coop Campania
dbTT-5467,2022-07-04,0,0.0,Coop Lombardia
bDht-6829,2022-07-04,0,0.0,Coop Marche
bEQP-7444,2022-07-04,3,470.75,Coop Lazio
LAOd-9346,2022-07-04,7,3043.55,Coop Campania
binr-9295,2022-07-04,6,4594.86,Coop Lombardia
ipsu-5499,2022-07-04,1,275.88,Coop Lombardia
xJTd-1778,2022-07-04,10,5472.76,Coop Marche
OLQP-3993,2022-07-04,9,10134.25,Coop Campania
JOcL-9472,2022-07-04,3,3067.39,Coop Marche
JLXS-4481,2022-07-04,8,384.0,Coop Campania
gRAQ-7528,2022-07-04,8,4229.94,Coop Lombardia
Asit-5581,2022-07-04,3,1375.79,Coop Marche
mkIs-7680,2022-07-04,10,6819.98,Coop Lazio
NqgK-1369,2022-07-04,3,2017.4,Coop Marche
HWfy-5370,2022-07-04,6,4663.11,Coop Marche
VCMi-1172,2022-07-04,8,7702.18,Coop Campania
vhQC-2551,2022-07-04,4,1636.25,Coop Lombardia
qaRS-5467,2022-07-04,3,506.78,Coop Campania
KGrK-9665,2022-07-04,3,1673.61,Coop Marche
MOnY-5528,2022-07-04,7,3606.94,Coop Lazio
VDgg-1734,2022-07-04,3,219.61,Coop Marche
WaVU-9644,2022-07-04,4,2222.68,Coop Campania
kvMN-3932,2022-07-04,0,0.0,Coop Campania
Ywep-4918,2022-07-04,6,1895.41,Coop Lombardia
NMVA-0446,2022-07-04,0,0.0,Coop Lombardia
rWhG-2645,2022-07-04,8,8727.06,Coop Lazio
YDqh-0861,2022-07-04,1,169.52,Coop Campania
VMJd-6098,2022-07-04,10,8704.07,Coop Lombardia
DLAl-3785,2022-07-04,10,5244.28,Coop Campania
aCAT-3934,2022-07-04,0,0.0,Coop Lazio
rTZd-5307,2022-07-04,5,3922.39,Coop Lombardia
AsUs-5037,2022-07-04,9,6181.5,Coop Marche
BSwR-7719,2022-07-04,4,4696.98,Coop Marche
gFcd-9011,2022-07-04,3,562.32,Coop Lazio
uOSO-2603,2022-07-04,8,8638.68,Coop Lazio
ScHr-5808,2022-07-04,5,843.52,Coop Lazio
bIZX-1934,2022-07-04,0,0.0,Coop Marche
TEJI-1283,2022-07-04,1,734.15,Coop Lazio
oKDN-5623,2022-07-04,5,2936.26,Coop Lombardia
xpjy-6558,2022-07-04,8,2236.33,Coop Lombardia
wTQS-1785,2022-07-04,1,562.12,Coop Marche
mYDZ-0691,2022-07-04,2,2237.2,Coop Campania
VcLB-4437,2022-07-04,6,4062.29,Coop Campania
CVZi-6362,2022-07-04,1,505.54,Coop Campania
Pjid-8127,2022-07-04,3,796.4,Coop Lazio
Tmxd-5901,2022-07-04,3,1744.69,Coop Marche
DUnd-2088,2022-07-04,9,6128.73,Coop Lazio
DQMK-7381,2022-07-04,6,3316.68,Coop Lombardia
sKMt-4467,2022-07-04,4,2337.32,Coop Campania
OTWH-3978,2022-07-04,7,6781.54,Coop Lombardia
aJpO-1296,2022-07-04,1,197.01,Coop Lazio
VrKY-6162,2022-07-04,2,1324.18,Coop Marche
eIDU-7475,2022-07-04,5,489.31,Coop Marche
qiRu-7670,2022-07-04,7,5945.53,Coop Lombardia
afBm-9573,2022-07-04,4,1044.71,Coop Lazio
NcbZ-1734,2022-07-04,3,1782.26,Coop Campania
fZld-8928,2022-07-04,6,5161.03,Coop Lombardia
INMW-5184,2022-07-04,7,1061.29,Coop Lazio
JURQ-2020,2022-07-04,0,0.0,Coop Lazio
fuds-1864,2022-07-04,0,0.0,Coop Marche
bhcH-5689,2022-07-04,8,2253.17,Coop Campania
BzEN-1675,2022-07-04,0,0.0,Coop Campania
yVpc-6692,2022-07-04,9,2775.18,Coop Marche
NAlQ-8216,2022-07-04,6,1451.16,Coop Lazio
NPtO-1977,2022-07-04,10,2030.94,Coop Marche
EGwX-9793,2022-07-04,0,0.0,Coop Lombardia
ASBp-1468,2022-07-04,2,1933.24,Coop Lazio
LNZd-7493,2022-07-04,10,7810.39,Coop Marche
peAT-7854,2022-07-04,5,2376.39,Coop Lazio
qJUX-5465,2022-07-04,7,4994.09,Coop Campania
bBGX-5619,2022-07-04,4,4696.17,Coop Lombardia
ODub-0380,2022-07-04,4,4641.73,Coop Campania
iRCO-6315,2022-07-04,3,1950.16,Coop Campania
AZGK-7874,2022-07-04,10,7804.29,Coop Lazio
GPZv-4778,2022-07-04,5,2731.28,Coop Campania
jlEh-4408,2022-07-04,8,3940.99,Coop Marche
tkyP-7880,2022-07-04,1,185.16,Coop Marche
lMPA-8666,2022-07-04,7,6968.01,Coop Campania
udAs-3358,2022-07-04,7,4032.18,Coop Lombardia
lUpC-3603,2022-07-05,8,2538.4,Coop Lazio
Khkv-1795,2022-07-05,4,863.84,Coop Lombardia
FShv-2600,2022-07-05,0,0.0,Coop Campania
rzrI-3299,2022-07-05,6,7069.5,Coop Marche
pKaS-9831,2022-07-05,6,5329.27,Coop Campania
WhnD-0432,2022-07-05,1,475.53,Coop Lombardia
mBRR-5424,2022-07-05,6,3940.5,Coop Marche
xkPq-0171,2022-07-05,10,7953.42,Coop Marche
liSY-0023,2022-07-05,1,629.43,Coop Campania
BrGn-0164,2022-07-05,2,1056.38,Coop Lazio
whBR-0415,2022-07-05,7,2505.1,Coop Lombardia
pDAs-8628,2022-07-05,4,4580.47,Coop Campania
fPsc-0317,2022-07-05,1,1039.18,Coop Lombardia
LqGH-0114,2022-07-05,9,3859.82,Coop Lombardia
KDSR-5597,2022-07-05,10,10509.34,Coop Lombardia
NLDb-9765,2022-07-05,3,3553.6,Coop Lazio
TWKK-1058,2022-07-05,8,8171.47,Coop Marche
dAbA-6278,2022-07-05,0,0.0,Coop Campania
zcKB-4196,2022-07-05,5,2917.29,Coop Marche
AoYT-7535,2022-07-05,8,3732.68,Coop Lazio
JzOi-6456,2022-07-05,8,8696.31,Coop Lombardia
dbTT-5467,2022-07-05,2,2295.12,Coop Marche
bDht-6829,2022-07-05,10,5433.06,Coop Marche
bEQP-7444,2022-07-05,1,153.39,Coop Lazio
LAOd-9346,2022-07-05,3,1219.73,Coop Marche
binr-9295,2022-07-05,6,5050.08,Coop Lazio
ipsu-5499,2022-07-05,2,549.61,Coop Marche
xJTd-1778,2022-07-05,4,2019.88,Coop Campania
OLQP-3993,2022-07-05,7,7648.37,Coop Campania
JOcL-9472,2022-07-05,7,7375.62,Coop Lombardia
JLXS-4481,2022-07-05,2,112.85,Coop Campania
gRAQ-7528,2022-07-05,6,3701.05,Coop Lazio
Asit-5581,2022-07-05,8,3546.19,Coop Marche
mkIs-7680,2022-07-05,5,3503.43,Coop Lombardia
NqgK-1369,2022-07-05,0,0.0,Coop Lazio
HWfy-5370,2022-07-05,0,0.0,Coop Marche
VCMi-1172,2022-07-05,8,8154.73,Coop Campania
vhQC-2551,2022-07-05,1,390.4,Coop Lazio
qaRS-5467,2022-07-05,4,668.08,Coop Lazio
KGrK-9665,2022-07-05,7,3981.84,Coop Lazio
MOnY-5528,2022-07-05,6,3623.11,Coop Campania
VDgg-1734,2022-07-05,0,0.0,Coop Lombardia
WaVU-9644,2022-07-05,7,3889.12,Coop Lazio
kvMN-3932,2022-07-05,0,0.0,Coop Campania
Ywep-4918,2022-07-05,0,0.0,Coop Marche
NMVA-0446,2022-07-05,8,151.12,Coop Marche
rWhG-2645,2022-07-05,8,8335.23,Coop Lazio
YDqh-0861,2022-07-05,4,733.52,Coop Lazio
VMJd-6098,2022-07-05,10,8003.9,Coop Lazio
DLAl-3785,2022-07-05,3,1560.91,Coop Lombardia
aCAT-3934,2022-07-05,1,922.57,Coop Lazio
rTZd-5307,2022-07-05,3,2421.33,Coop Campania
AsUs-5037,2022-07-05,1,789.49,Coop Campania
BSwR-7719,2022-07-05,10,11258.99,Coop Lazio
gFcd-9011,2022-07-05,8,1629.03,Coop Campania
uOSO-2603,2022-07-05,0,0.0,Coop Campania
ScHr-5808,2022-07-05,7,1195.92,Coop Campania
bIZX-1934,2022-07-05,4,3164.39,Coop Marche
TEJI-1283,2022-07-05,5,3913.78,Coop Campania
oKDN-5623,2022-07-05,9,4740.71,Coop Lombardia
xpjy-6558,2022-07-05,1,257.16,Coop Marche
wTQS-1785,2022-07-05,2,1166.52,Coop Lombardia
mYDZ-0691,2022-07-05,2,2034.6,Coop Lombardia
VcLB-4437,2022-07-05,2,1406.63,Coop Marche
CVZi-6362,2022-07-05,4,2005.3,Coop Lombardia
Pjid-8127,2022-07-05,2,556.7,Coop Lazio
Tmxd-5901,2022-07-05,10,5351.41,Coop Lazio
DUnd-2088,2022-07-05,2,1336.44,Coop Campania
DQMK-7381,2022-07-05,6,3226.77,Coop Lazio
sKMt-4467,2022-07-05,3,1677.27,Coop Campania
OTWH-3978,2022-07-05,3,2737.13,Coop Lombardia
aJpO-1296,2022-07-05,8,1636.74,Coop Campania
VrKY-6162,2022-07-05,6,4347.1,Coop Campania
eIDU-7475,2022-07-05,5,476.52,Coop Campania
qiRu-7670,2022-07-05,5,4074.56,Coop Campania
afBm-9573,2022-07-05,0,0.0,Coop Lazio
NcbZ-1734,2022-07-05,1,533.52,Coop Marche
fZld-8928,2022-07-05,0,0.0,Coop Campania
INMW-5184,2022-07-05,9,1284.81,Coop Lazio
JURQ-2020,2022-07-05,1,710.07,Coop Marche
fuds-1864,2022-07-05,8,1959.97,Coop Campania
bhcH-5689,2022-07-05,5,1388.94,Coop Lombardia
BzEN-1675,2022-07-05,0,0.0,Coop Campania
yVpc-6692,2022-07-05,2,520.41,Coop Lazio
NAlQ-8216,2022-07-05,7,1717.68,Coop Marche
NPtO-1977,2022-07-05,5,1047.21,Coop Lombardia
EGwX-9793,2022-07-05,0,0.0,Coop Lombardia
ASBp-1468,2022-07-05,8,7402.0,Coop Lazio
LNZd-7493,2022-07-05,0,0.0,Coop Marche
peAT-7854,2022-07-05,5,2583.68,Coop Lombardia
qJUX-5465,2022-07-05,7,5208.66,Coop Campania
bBGX-5619,2022-07-05,3,3145.97,Coop Lombardia
ODub-0380,2022-07-05,1,1042.84,Coop Lombardia
iRCO-6315,2022-07-05,3,2027.89,Coop Lazio
AZGK-7874,2022-07-05,0,0.0,Coop Campania
GPZv-4778,2022-07-05,5,2572.39,Coop Lombardia
jlEh-4408,2022-07-05,9,4929.89,Coop Campania
tkyP-7880,2022-07-05,7,1331.12,Coop Campania
lMPA-8666,2022-07-05,7,6530.25,Coop Marche
udAs-3358,2022-07-05,8,5332.31,Coop Marche
lUpC-3603,2022-07-06,0,0.0,Coop Lazio
Khkv-1795,2022-07-06,1,201.7,Coop Marche
FShv-2600,2022-07-06,9,7989.55,Coop Lazio
rzrI-3299,2022-07-06,8,9198.35,Coop Campania
pKaS-9831,2022-07-06,3,2600.18,Coop Marche
WhnD-0432,2022-07-06,10,5008.41,Coop Lazio
mBRR-5424,2022-07-06,10,6627.87,Coop Campania
xkPq-0171,2022-07-06,3,2517.34,Coop Marche
liSY-0023,2022-07-06,2,1117.26,Coop Campania
BrGn-0164,2022-07-06,1,515.39,Coop Lazio
whBR-0415,2022-07-06,4,1455.7,Coop Lazio
pDAs-8628,2022-07-06,5,5597.49,Coop Lombardia
fPsc-0317,2022-07-06,8,8480.62,Coop Lazio
LqGH-0114,2022-07-06,7,3105.21,Coop Campania
KDSR-5597,2022-07-06,3,3498.68,Coop Lazio
NLDb-9765,2022-07-06,10,10388.45,Coop Marche
TWKK-1058,2022-07-06,8,7784.01,Coop Lombardia
dAbA-6278,2022-07-06,10,1327.85,Coop Lombardia
zcKB-4196,2022-07-06,8,5143.12,Coop Lazio
AoYT-7535,2022-07-06,0,0.0,Coop Lazio
JzOi-6456,2022-07-06,9,9305.08,Coop Lazio
dbTT-5467,2022-07-06,2,2425.34,Coop Marche
bDht-6829,2022-07-06,6,3744.19,Coop Lazio
bEQP-7444,2022-07-06,7,1187.0,Coop Campania
LAOd-9346,2022-07-06,8,3437.92,Coop Lazio
binr-9295,2022-07-06,1,872.89,Coop Lazio
ipsu-5499,2022-07-06,8,2199.6,Coop Lazio
xJTd-1778,2022-07-06,4,2027.64,Coop Campania
OLQP-3993,2022-07-06,9,9964.53,Coop Marche
JOcL-9472,2022-07-06,10,10222.53,Coop Campania
JLXS-4481,2022-07-06,8,423.66,Coop Lazio
gRAQ-7528,2022-07-06,1,534.01,Coop Lazio
Asit-5581,2022-07-06,10,4381.22,Coop Lazio
mkIs-7680,2022-07-06,0,0.0,Coop Lombardia
NqgK-1369,2022-07-06,0,0.0,Coop Lazio
HWfy-5370,2022-07-06,4,2760.22,Coop Marche
VCMi-1172,2022-07-06,2,2122.53,Coop Lombardia
vhQC-2551,2022-07-06,3,1289.88,Coop Marche
qaRS-5467,2022-07-06,10,1575.09,Coop Campania
KGrK-9665,2022-07-06,10,6113.6,Coop Lazio
MOnY-5528,2022-07-06,2,1171.14,Coop Lombardia
VDgg-1734,2022-07-06,10,825.3,Coop Lazio
WaVU-9644,2022-07-06,2,1177.62,Coop Lombardia
kvMN-3932,2022-07-06,9,2370.27,Coop Lazio
Ywep-4918,2022-07-06,1,323.82,Coop Lombardia
NMVA-0446,2022-07-06,10,167.2,Coop Lazio
rWhG-2645,2022-07-06,0,0.0,Coop Lazio
YDqh-0861,2022-07-06,6,1120.07,Coop Campania
VMJd-6098,2022-07-06,6,4787.19,Coop Campania
DLAl-3785,2022-07-06,10,5071.37,Coop Marche
aCAT-3934,2022-07-06,3,3075.14,Coop Lombardia
rTZd-5307,2022-07-06,2,1637.21,Coop Campania
AsUs-5037,2022-07-06,1,743.49,Coop Lombardia
BSwR-7719,2022-07-06,1,1020.23,Coop Campania
gFcd-9011,2022-07-06,10,1862.59,Coop Lazio
uOSO-2603,2022-07-06,2,2357.15,Coop Lombardia
ScHr-5808,2022-07-06,4,678.72,Coop Lombardia
bIZX-1934,2022-07-06,9,7278.73,Coop Marche
TEJI-1283,2022-07-06,1,863.67,Coop Campania
oKDN-5623,2022-07-06,1,574.55,Coop Lombardia
xpjy-6558,2022-07-06,7,1738.19,Coop Lazio
wTQS-1785,2022-07-06,3,1802.46,Coop Lombardia
mYDZ-0691,2022-07-06,0,0.0,Coop Campania
VcLB-4437,2022-07-06,6,4126.37,Coop Lazio
CVZi-6362,2022-07-06,9,4272.16,Coop Lombardia
Pjid-8127,2022-07-06,7,1899.23,Coop Lombardia
Tmxd-5901,2022-07-06,0,0.0,Coop Campania
DUnd-2088,2022-07-06,2,1296.91,Coop Marche
DQMK-7381,2022-07-06,6,3593.73,Coop Campania
sKMt-4467,2022-07-06,1,573.71,Coop Lazio
OTWH-3978,2022-07-06,2,2010.11,Coop Lazio
aJpO-1296,2022-07-06,1,204.88,Coop Lazio
VrKY-6162,2022-07-06,8,6258.79,Coop Marche
eIDU-7475,2022-07-06,3,271.4,Coop Campania
qiRu-7670,2022-07-06,10,9249.69,Coop Lazio
afBm-9573,2022-07-06,3,795.72,Coop Lombardia
NcbZ-1734,2022-07-06,0,0.0,Coop Lazio
fZld-8928,2022-07-06,8,6948.82,Coop Lazio
INMW-5184,2022-07-06,3,444.55,Coop Lazio
JURQ-2020,2022-07-06,6,3983.87,Coop Lombardia
fuds-1864,2022-07-06,4,955.38,Coop Campania
bhcH-5689,2022-07-06,2,543.92,Coop Campania
BzEN-1675,2022-07-06,2,2311.67,Coop Campania
yVpc-6692,2022-07-06,3,908.95,Coop Lombardia
NAlQ-8216,2022-07-06,10,2225.86,Coop Campania
NPtO-1977,2022-07-06,1,204.93,Coop Campania
EGwX-9793,2022-07-06,2,1977.41,Coop Lazio
ASBp-1468,2022-07-06,9,8180.6,Coop Lazio
LNZd-7493,2022-07-06,5,4303.27,Coop Marche
peAT-7854,2022-07-06,7,3289.25,Coop Marche
qJUX-5465,2022-07-06,7,5517.61,Coop Marche
bBGX-5619,2022-07-06,0,0.0,Coop Lazio
ODub-0380,2022-07-06,1,1021.56,Coop Lombardia
iRCO-6315,2022-07-06,2,1290.56,Coop Lazio
AZGK-7874,2022-07-06,1,763.17,Coop Lazio
GPZv-4778,2022-07-06,5,2471.18,Coop Lazio
jlEh-4408,2022-07-06,2,1107.53,Coop Lombardia
tkyP-7880,2022-07-06,8,1623.97,Coop Lombardia
lMPA-8666,2022-07-06,8,8015.26,Coop Lazio
udAs-3358,2022-07-06,4,2390.79,Coop Marche
lUpC-3603,2022-07-07,8,2326.59,Coop Marche
Khkv-1795,2022-07-07,8,1613.28,Coop Campania
FShv-2600,2022-07-07,2,1654.43,Coop Campania
rzrI-3299,2022-07-07,9,9948.55,Coop Lazio
pKaS-9831,2022-07-07,10,9121.59,Coop Lazio
WhnD-0432,2022-07-07,10,4280.26,Coop Lazio
mBRR-5424,2022-07-07,5,3658.9,Coop Marche
xkPq-0171,2022-07-07,1,933.58,Coop Lombardia
liSY-0023,2022-07-07,1,541.75,Coop Lazio
BrGn-0164,2022-07-07,2,1037.37,Coop Marche
whBR-0415,2022-07-07,8,2625.47,Coop Lazio
pDAs-8628,2022-07-07,5,5316.87,Coop Lazio
fPsc-0317,2022-07-07,7,7193.5,Coop Lombardia
LqGH-0114,2022-07-07,8,3346.47,Coop Campania
KDSR-5597,2022-07-07,10,10053.82,Coop Lazio
NLDb-9765,2022-07-07,1,1162.17,Coop Lazio
TWKK-1058,2022-07-07,9,8847.33,Coop Marche
dAbA-6278,2022-07-07,4,531.49,Coop Marche
zcKB-4196,2022-07-07,7,4377.92,Coop Lazio
AoYT-7535,2022-07-07,10,5191.29,Coop Marche
JzOi-6456,2022-07-07,3,3293.71,Coop Campania
dbTT-5467,2022-07-07,3,3393.22,Coop Marche
bDht-6829,2022-07-07,6,3745.94,Coop Lazio
bEQP-7444,2022-07-07,10,1579.88,Coop Campania
LAOd-9346,2022-07-07,5,2129.57,Coop Marche
binr-9295,2022-07-07,9,6902.59,Coop Lombardia
ipsu-5499,2022-07-07,2,535.16,Coop Campania
xJTd-1778,2022-07-07,5,2892.21,Coop Lombardia
OLQP-3993,2022-07-07,1,1176.88,Coop Marche
JOcL-9472,2022-07-07,1,1199.37,Coop Lombardia
JLXS-4481,2022-07-07,0,0.0,Coop Lazio
gRAQ-7528,2022-07-07,5,2974.75,Coop Marche
Asit-5581,2022-07-07,4,1723.66,Coop Campania
mkIs-7680,2022-07-07,9,5741.98,Coop Marche
NqgK-1369,2022-07-07,6,4068.44,Coop Lombardia
HWfy-5370,2022-07-07,4,2935.42,Coop Lombardia
VCMi-1172,2022-07-07,5,4707.97,Coop Marche
vhQC-2551,2022-07-07,3,1169.6,Coop Lombardia
qaRS-5467,2022-07-07,4,663.2,Coop Lombardia
KGrK-9665,2022-07-07,2,1195.91,Coop Lombardia
MOnY-5528,2022-07-07,9,5284.66,Coop Lombardia
VDgg-1734,2022-07-07,9,720.85,Coop Campania
WaVU-9644,2022-07-07,7,3742.38,Coop Campania
kvMN-3932,2022-07-07,2,470.77,Coop Campania
Ywep-4918,2022-07-07,3,965.34,Coop Lazio
NMVA-0446,2022-07-07,3,53.03,Coop Campania
rWhG-2645,2022-07-07,5,5086.9,Coop Lazio
YDqh-0861,2022-07-07,9,1571.34,Coop Campania
VMJd-6098,2022-07-07,3,2433.57,Coop Lazio
DLAl-3785,2022-07-07,0,0.0,Coop Lombardia
aCAT-3934,2022-07-07,7,7037.5,Coop Campania
rTZd-5307,2022-07-07,1,779.13,Coop Lazio
AsUs-5037,2022-07-07,8,5597.73,Coop Lazio
BSwR-7719,2022-07-07,8,9537.43,Coop Lombardia
gFcd-9011,2022-07-07,4,833.73,Coop Lazio
uOSO-2603,2022-07-07,4,4151.3,Coop Lombardia
ScHr-5808,2022-07-07,7,1181.35,Coop Lazio
bIZX-1934,2022-07-07,5,3889.24,Coop Marche
TEJI-1283,2022-07-07,5,4018.21,Coop Campania
oKDN-5623,2022-07-07,0,0.0,Coop Campania
xpjy-6558,2022-07-07,10,2619.76,Coop Lombardia
wTQS-1785,2022-07-07,0,0.0,Coop Lazio
mYDZ-0691,2022-07-07,4,4052.41,Coop Lazio
VcLB-4437,2022-07-07,2,1427.55,Coop Marche
CVZi-6362,2022-07-07,7,3624.41,Coop Campania
Pjid-8127,2022-07-07,4,998.34,Coop Lombardia
Tmxd-5901,2022-07-07,5,3082.86,Coop Campania
DUnd-2088,2022-07-07,8,5380.29,Coop Lombardia
DQMK-7381,2022-07-07,7,3661.92,Coop Campania
sKMt-4467,2022-07-07,4,2353.94,Coop Lazio
OTWH-3978,2022-07-07,1,927.95,Coop Campania
aJpO-1296,2022-07-07,7,1410.73,Coop Lombardia
VrKY-6162,2022-07-07,4,2885.93,Coop Campania
eIDU-7475,2022-07-07,9,807.2,Coop Campania
qiRu-7670,2022-07-07,6,4979.97,Coop Campania
afBm-9573,2022-07-07,4,990.43,Coop Lombardia
NcbZ-1734,2022-07-07,10,5138.17,Coop Campania
fZld-8928,2022-07-07,8,6909.19,Coop Lombardia
INMW-5184,2022-07-07,10,1432.78,Coop Lazio
JURQ-2020,2022-07-07,1,632.59,Coop Campania
fuds-1864,2022-07-07,0,0.0,Coop Lazio
bhcH-5689,2022-07-07,6,1678.77,Coop Lombardia
BzEN-1675,2022-07-07,0,0.0,Coop Campania
yVpc-6692,2022-07-07,10,2637.21,Coop Campania
NAlQ-8216,2022-07-07,8,1996.95,Coop Lazio
NPtO-1977,2022-07-07,10,1978.21,Coop Lombardia
EGwX-9793,2022-07-07,7,6973.21,Coop Lombardia
ASBp-1468,2022-07-07,0,0.0,Coop Marche
LNZd-7493,2022-07-07,0,0.0,Coop Lombardia
peAT-7854,2022-07-07,2,1039.21,Coop Lazio
